npc_id	call	range	names	pattern
260009	23200	10	self	BGuard_ChiefA_Renew_Da
260301	23200	25	self	AB1_LDGuard_Artifact
260302	23200	25	self	AB1_LDGuard_Artifact
260303	23200	25	self	AB1_LDGuard_Artifact
260304	23200	25	self	AB1_LDGuard_Artifact
260305	23200	25	self	AB1_LDGuard_Artifact
260306	23200	25	self	AB1_LDGuard_Artifact
260307	23200	25	self	AB1_LDGuard_Artifact
260308	23200	25	self	AB1_LDGuard_Artifact
260309	23200	25	self	AB1_LDGuard_Artifact
260310	23200	25	self	AB1_LDGuard_Artifact
260311	23200	25	self	AB1_DrGuard_Artifact
260312	23200	25	self	AB1_DrGuard_Artifact
260313	23200	25	self	AB1_DrGuard_Artifact
260314	23200	25	self	AB1_DrGuard_Artifact
260315	23200	25	self	AB1_DrGuard_Artifact
260601	23200	25	self	AB1_LDGuard_Artifact
260602	23200	25	self	AB1_LDGuard_Artifact
260603	23200	25	self	AB1_LDGuard_Artifact
260604	23200	25	self	AB1_LDGuard_Artifact
260605	23200	25	self	AB1_LDGuard_Artifact
260606	23200	25	self	AB1_LDGuard_Artifact
260607	23200	25	self	AB1_LDGuard_Artifact
260608	23200	25	self	AB1_LDGuard_Artifact
260609	23200	25	self	AB1_LDGuard_Artifact
260610	23200	25	self	AB1_LDGuard_Artifact
260611	23200	25	self	AB1_DrGuard_Artifact
260612	23200	25	self	AB1_DrGuard_Artifact
260613	23200	25	self	AB1_DrGuard_Artifact
260614	23200	25	self	AB1_DrGuard_Artifact
260615	23200	25	self	AB1_DrGuard_Artifact
260901	23200	25	self	AB1_LDGuard_Artifact
260902	23200	25	self	AB1_LDGuard_Artifact
260903	23200	25	self	AB1_LDGuard_Artifact
260904	23200	25	self	AB1_LDGuard_Artifact
260905	23200	25	self	AB1_LDGuard_Artifact
260906	23200	25	self	AB1_LDGuard_Artifact
260907	23200	25	self	AB1_LDGuard_Artifact
260908	23200	25	self	AB1_LDGuard_Artifact
260909	23200	25	self	AB1_LDGuard_Artifact
260910	23200	25	self	AB1_LDGuard_Artifact
260911	23200	25	self	AB1_DrGuard_Artifact
260912	23200	25	self	AB1_DrGuard_Artifact
260913	23200	25	self	AB1_DrGuard_Artifact
260914	23200	25	self	AB1_DrGuard_Artifact
260915	23200	25	self	AB1_DrGuard_Artifact
261201	23200	25	self	AB1_LDGuard_Artifact
261202	23200	25	self	AB1_LDGuard_Artifact
261203	23200	25	self	AB1_LDGuard_Artifact
261204	23200	25	self	AB1_LDGuard_Artifact
261205	23200	25	self	AB1_LDGuard_Artifact
261206	23200	25	self	AB1_LDGuard_Artifact
261207	23200	25	self	AB1_LDGuard_Artifact
261208	23200	25	self	AB1_LDGuard_Artifact
261209	23200	25	self	AB1_LDGuard_Artifact
261210	23200	25	self	AB1_LDGuard_Artifact
261211	23200	25	self	AB1_DrGuard_Artifact
261212	23200	25	self	AB1_DrGuard_Artifact
261213	23200	25	self	AB1_DrGuard_Artifact
261214	23200	25	self	AB1_DrGuard_Artifact
261215	23200	25	self	AB1_DrGuard_Artifact
261501	23200	25	self	AB1_LDGuard_Artifact
261502	23200	25	self	AB1_LDGuard_Artifact
261503	23200	25	self	AB1_LDGuard_Artifact
261504	23200	25	self	AB1_LDGuard_Artifact
261505	23200	25	self	AB1_LDGuard_Artifact
261506	23200	25	self	AB1_LDGuard_Artifact
261507	23200	25	self	AB1_LDGuard_Artifact
261508	23200	25	self	AB1_LDGuard_Artifact
261509	23200	25	self	AB1_LDGuard_Artifact
261510	23200	25	self	AB1_LDGuard_Artifact
261511	23200	25	self	AB1_DrGuard_Artifact
261512	23200	25	self	AB1_DrGuard_Artifact
261513	23200	25	self	AB1_DrGuard_Artifact
261514	23200	25	self	AB1_DrGuard_Artifact
261515	23200	25	self	AB1_DrGuard_Artifact
261801	23200	25	self	AB1_LDGuard_Artifact
261802	23200	25	self	AB1_LDGuard_Artifact
261803	23200	25	self	AB1_LDGuard_Artifact
261804	23200	25	self	AB1_LDGuard_Artifact
261805	23200	25	self	AB1_LDGuard_Artifact
261806	23200	25	self	AB1_LDGuard_Artifact
261807	23200	25	self	AB1_LDGuard_Artifact
261808	23200	25	self	AB1_LDGuard_Artifact
261809	23200	25	self	AB1_LDGuard_Artifact
261810	23200	25	self	AB1_LDGuard_Artifact
261811	23200	25	self	AB1_DrGuard_Artifact
261812	23200	25	self	AB1_DrGuard_Artifact
261813	23200	25	self	AB1_DrGuard_Artifact
261814	23200	25	self	AB1_DrGuard_Artifact
261815	23200	25	self	AB1_DrGuard_Artifact
262101	23200	25	self	AB1_LDGuard_Artifact
262102	23200	25	self	AB1_LDGuard_Artifact
262103	23200	25	self	AB1_LDGuard_Artifact
262104	23200	25	self	AB1_LDGuard_Artifact
262105	23200	25	self	AB1_LDGuard_Artifact
262106	23200	25	self	AB1_LDGuard_Artifact
262107	23200	25	self	AB1_LDGuard_Artifact
262108	23200	25	self	AB1_LDGuard_Artifact
262109	23200	25	self	AB1_LDGuard_Artifact
262110	23200	25	self	AB1_LDGuard_Artifact
262111	23200	25	self	AB1_DrGuard_Artifact
262112	23200	25	self	AB1_DrGuard_Artifact
262113	23200	25	self	AB1_DrGuard_Artifact
262114	23200	25	self	AB1_DrGuard_Artifact
262115	23200	25	self	AB1_DrGuard_Artifact
262401	23200	25	self	AB1_LDGuard_Artifact
262402	23200	25	self	AB1_LDGuard_Artifact
262403	23200	25	self	AB1_LDGuard_Artifact
262404	23200	25	self	AB1_LDGuard_Artifact
262405	23200	25	self	AB1_LDGuard_Artifact
262406	23200	25	self	AB1_LDGuard_Artifact
262407	23200	25	self	AB1_LDGuard_Artifact
262408	23200	25	self	AB1_LDGuard_Artifact
262409	23200	25	self	AB1_LDGuard_Artifact
262410	23200	25	self	AB1_LDGuard_Artifact
262411	23200	25	self	AB1_DrGuard_Artifact
262412	23200	25	self	AB1_DrGuard_Artifact
262413	23200	25	self	AB1_DrGuard_Artifact
262414	23200	25	self	AB1_DrGuard_Artifact
262415	23200	25	self	AB1_DrGuard_Artifact
262701	23200	25	self	AB1_LDGuard_Artifact
262702	23200	25	self	AB1_LDGuard_Artifact
262703	23200	25	self	AB1_LDGuard_Artifact
262704	23200	25	self	AB1_LDGuard_Artifact
262705	23200	25	self	AB1_LDGuard_Artifact
262706	23200	25	self	AB1_LDGuard_Artifact
262707	23200	25	self	AB1_LDGuard_Artifact
262708	23200	25	self	AB1_LDGuard_Artifact
262709	23200	25	self	AB1_LDGuard_Artifact
262710	23200	25	self	AB1_LDGuard_Artifact
262711	23200	25	self	AB1_DrGuard_Artifact
262712	23200	25	self	AB1_DrGuard_Artifact
262713	23200	25	self	AB1_DrGuard_Artifact
262714	23200	25	self	AB1_DrGuard_Artifact
262715	23200	25	self	AB1_DrGuard_Artifact
267806	23200	10	self	BGuard_ChiefA_Renew_Da_12
267807	23200	10	self	BGuard_ChiefA_Renew_Da_12
267808	23200	10	self	BGuard_ChiefA_Renew_Da
267809	23200	10	self	BGuard_ChiefA_Renew_Da
267810	23200	10	self	BGuard_ChiefA_Renew_Da
268101	23200	25	self	AB1_LDGuard_Artifact
268102	23200	25	self	AB1_LDGuard_Artifact
268103	23200	25	self	AB1_LDGuard_Artifact
268104	23200	25	self	AB1_LDGuard_Artifact
268105	23200	25	self	AB1_LDGuard_Artifact
268106	23200	25	self	AB1_LDGuard_Artifact
268107	23200	25	self	AB1_LDGuard_Artifact
268108	23200	25	self	AB1_LDGuard_Artifact
268109	23200	25	self	AB1_LDGuard_Artifact
268110	23200	25	self	AB1_LDGuard_Artifact
268111	23200	25	self	AB1_DrGuard_Artifact
268112	23200	25	self	AB1_DrGuard_Artifact
268113	23200	25	self	AB1_DrGuard_Artifact
268114	23200	25	self	AB1_DrGuard_Artifact
268115	23200	25	self	AB1_DrGuard_Artifact
268401	23200	25	self	AB1_LDGuard_Artifact
268402	23200	25	self	AB1_LDGuard_Artifact
268403	23200	25	self	AB1_LDGuard_Artifact
268404	23200	25	self	AB1_LDGuard_Artifact
268405	23200	25	self	AB1_LDGuard_Artifact
268406	23200	25	self	AB1_LDGuard_Artifact
268407	23200	25	self	AB1_LDGuard_Artifact
268408	23200	25	self	AB1_LDGuard_Artifact
268409	23200	25	self	AB1_LDGuard_Artifact
268410	23200	25	self	AB1_LDGuard_Artifact
268411	23200	25	self	AB1_DrGuard_Artifact
268412	23200	25	self	AB1_DrGuard_Artifact
268413	23200	25	self	AB1_DrGuard_Artifact
268414	23200	25	self	AB1_DrGuard_Artifact
268415	23200	25	self	AB1_DrGuard_Artifact
268701	23200	25	self	AB1_LDGuard_Artifact
268702	23200	25	self	AB1_LDGuard_Artifact
268703	23200	25	self	AB1_LDGuard_Artifact
268704	23200	25	self	AB1_LDGuard_Artifact
268705	23200	25	self	AB1_LDGuard_Artifact
268706	23200	25	self	AB1_LDGuard_Artifact
268707	23200	25	self	AB1_LDGuard_Artifact
268708	23200	25	self	AB1_LDGuard_Artifact
268709	23200	25	self	AB1_LDGuard_Artifact
268710	23200	25	self	AB1_LDGuard_Artifact
268711	23200	25	self	AB1_DrGuard_Artifact
268712	23200	25	self	AB1_DrGuard_Artifact
268713	23200	25	self	AB1_DrGuard_Artifact
268714	23200	25	self	AB1_DrGuard_Artifact
268715	23200	25	self	AB1_DrGuard_Artifact
269006	23200	10	self	BGuard_ChiefA_Renew_Da_12
269007	23200	10	self	BGuard_ChiefA_Renew_Da_12
269008	23200	10	self	BGuard_ChiefA_Renew_Da
269009	23200	10	self	BGuard_ChiefA_Renew_Da
269010	23200	10	self	BGuard_ChiefA_Renew_Da
269301	23200	25	self	AB1_LDGuard_Artifact
269302	23200	25	self	AB1_LDGuard_Artifact
269303	23200	25	self	AB1_LDGuard_Artifact
269304	23200	25	self	AB1_LDGuard_Artifact
269305	23200	25	self	AB1_LDGuard_Artifact
269306	23200	25	self	AB1_LDGuard_Artifact
269307	23200	25	self	AB1_LDGuard_Artifact
269308	23200	25	self	AB1_LDGuard_Artifact
269309	23200	25	self	AB1_LDGuard_Artifact
269310	23200	25	self	AB1_LDGuard_Artifact
269311	23200	25	self	AB1_DrGuard_Artifact
269312	23200	25	self	AB1_DrGuard_Artifact
269313	23200	25	self	AB1_DrGuard_Artifact
269314	23200	25	self	AB1_DrGuard_Artifact
269315	23200	25	self	AB1_DrGuard_Artifact
269601	23200	25	self	AB1_LDGuard_Artifact
269602	23200	25	self	AB1_LDGuard_Artifact
269603	23200	25	self	AB1_LDGuard_Artifact
269604	23200	25	self	AB1_LDGuard_Artifact
269605	23200	25	self	AB1_LDGuard_Artifact
269606	23200	25	self	AB1_LDGuard_Artifact
269607	23200	25	self	AB1_LDGuard_Artifact
269608	23200	25	self	AB1_LDGuard_Artifact
269609	23200	25	self	AB1_LDGuard_Artifact
269610	23200	25	self	AB1_LDGuard_Artifact
269611	23200	25	self	AB1_DrGuard_Artifact
269612	23200	25	self	AB1_DrGuard_Artifact
269613	23200	25	self	AB1_DrGuard_Artifact
269614	23200	25	self	AB1_DrGuard_Artifact
269615	23200	25	self	AB1_DrGuard_Artifact
269906	23200	10	self	BGuard_ChiefA_Renew_Da_12
269907	23200	10	self	BGuard_ChiefA_Renew_Da_12
269908	23200	10	self	BGuard_ChiefA_Renew_Da
269909	23200	10	self	BGuard_ChiefA_Renew_Da
269910	23200	10	self	BGuard_ChiefA_Renew_Da
270201	23200	25	self	AB1_LDGuard_Artifact
270202	23200	25	self	AB1_LDGuard_Artifact
270203	23200	25	self	AB1_LDGuard_Artifact
270204	23200	25	self	AB1_LDGuard_Artifact
270205	23200	25	self	AB1_LDGuard_Artifact
270206	23200	25	self	AB1_LDGuard_Artifact
270207	23200	25	self	AB1_LDGuard_Artifact
270208	23200	25	self	AB1_LDGuard_Artifact
270209	23200	25	self	AB1_LDGuard_Artifact
270210	23200	25	self	AB1_LDGuard_Artifact
270211	23200	25	self	AB1_DrGuard_Artifact
270212	23200	25	self	AB1_DrGuard_Artifact
270213	23200	25	self	AB1_DrGuard_Artifact
270214	23200	25	self	AB1_DrGuard_Artifact
270215	23200	25	self	AB1_DrGuard_Artifact
270501	23200	25	self	AB1_LDGuard_Artifact
270502	23200	25	self	AB1_LDGuard_Artifact
270503	23200	25	self	AB1_LDGuard_Artifact
270504	23200	25	self	AB1_LDGuard_Artifact
270505	23200	25	self	AB1_LDGuard_Artifact
270506	23200	25	self	AB1_LDGuard_Artifact
270507	23200	25	self	AB1_LDGuard_Artifact
270508	23200	25	self	AB1_LDGuard_Artifact
270509	23200	25	self	AB1_LDGuard_Artifact
270510	23200	25	self	AB1_LDGuard_Artifact
270511	23200	25	self	AB1_DrGuard_Artifact
270512	23200	25	self	AB1_DrGuard_Artifact
270513	23200	25	self	AB1_DrGuard_Artifact
270514	23200	25	self	AB1_DrGuard_Artifact
270515	23200	25	self	AB1_DrGuard_Artifact
272105	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272106	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272107	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272108	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272109	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272110	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272111	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272112	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272113	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272114	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272145	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272146	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272147	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272148	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272149	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272150	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272151	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272152	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272153	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272154	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272322	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272323	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272324	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272325	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272326	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272605	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272606	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272607	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272608	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272609	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272610	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272611	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272612	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272613	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272614	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272645	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272646	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272647	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272648	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272649	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
272650	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272651	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272652	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272653	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272654	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
272836	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
273105	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
273106	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
273107	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
273108	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
273109	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
273110	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
273111	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
273112	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
273113	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
273114	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
273145	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
273146	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
273147	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
273148	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
273149	23200	25	self	F5_RvR_DGuard_As_Ae_HideBroad
273150	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
273151	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
273152	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
273153	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
273154	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
273383	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
273384	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
273385	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
273386	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
273387	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
273406	23200	25	self	F5_RvR_DGuard_Ra_Ae_Broad
277576	41101	13	target	Gab1_LGuard_Boss_01
277577	41101	13	target	Gab1_LGuard_Boss_01
277578	41101	13	target	Gab1_LGuard_Boss_01
277579	41101	13	target	Gab1_LGuard_Boss_01
277580	41001	13	target	Gab1_VritraGuard_Boss_01
277581	41101	13	target	Gab1_LGuard_Boss_01
277582	41101	13	target	Gab1_LGuard_Boss_01
277583	41101	13	target	Gab1_LGuard_Boss_01
277584	41101	13	target	Gab1_LGuard_Boss_01
277585	41001	13	target	Gab1_VritraGuard_Boss_01
277586	41101	13	target	Gab1_LGuard_Boss_01
277587	41101	13	target	Gab1_LGuard_Boss_01
277588	41101	13	target	Gab1_LGuard_Boss_01
277589	41101	13	target	Gab1_LGuard_Boss_01
277590	41001	13	target	Gab1_VritraGuard_Boss_01
277591	41101	13	target	Gab1_LGuard_Boss_01
277592	41101	13	target	Gab1_LGuard_Boss_01
277593	41101	13	target	Gab1_LGuard_Boss_01
277594	41101	13	target	Gab1_LGuard_Boss_01
277595	41001	13	target	Gab1_VritraGuard_Boss_01
277656	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277657	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277658	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277659	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277660	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
277661	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277662	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277663	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277664	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277665	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
277666	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277667	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277668	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277669	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277670	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
277671	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277672	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277673	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277674	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277675	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
277676	41100	13	target	Gab1_LGuard_05
277677	41100	13	target	Gab1_LGuard_05
277678	41100	13	target	Gab1_LGuard_05
277679	41100	13	target	Gab1_LGuard_05
277680	41000	13	target	Gab1_Gaurd_An
277681	41100	13	target	Gab1_LGuard_05
277682	41100	13	target	Gab1_LGuard_05
277683	41100	13	target	Gab1_LGuard_05
277684	41100	13	target	Gab1_LGuard_05
277685	41000	13	target	Gab1_Gaurd_An
277686	41100	13	target	Gab1_LGuard_05
277687	41100	13	target	Gab1_LGuard_05
277688	41100	13	target	Gab1_LGuard_05
277689	41100	13	target	Gab1_LGuard_05
277690	41000	13	target	Gab1_Gaurd_An
277691	41100	13	target	Gab1_LGuard_05
277692	41100	13	target	Gab1_LGuard_05
277693	41100	13	target	Gab1_LGuard_05
277694	41100	13	target	Gab1_LGuard_05
277695	41000	13	target	Gab1_Gaurd_An
277720	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277721	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277722	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277723	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277724	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
277725	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
277726	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277727	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277728	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277729	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277730	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
277731	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
277732	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277733	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277734	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277735	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277736	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
277737	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
277738	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277739	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277740	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277741	41100	25	target	Gab1_Gaurd_Ra_An_Broad
277742	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
277743	41000	25	target	Gab1_Gaurd_Watch_PR_Rn
277744	41100	13	target	Gab1_LGuard_05
277745	41100	13	target	Gab1_LGuard_05
277746	41100	13	target	Gab1_LGuard_05
277747	41100	13	target	Gab1_LGuard_05
277748	41000	13	target	Gab1_Gaurd_An
277749	41000	13	target	Gab1_Gaurd_An
277750	41100	13	target	Gab1_LGuard_05
277751	41100	13	target	Gab1_LGuard_05
277752	41100	13	target	Gab1_LGuard_05
277753	41100	13	target	Gab1_LGuard_05
277754	41000	13	target	Gab1_Gaurd_An
277755	41000	13	target	Gab1_Gaurd_An
277756	41100	13	target	Gab1_LGuard_05
277757	41100	13	target	Gab1_LGuard_05
277758	41100	13	target	Gab1_LGuard_05
277759	41100	13	target	Gab1_LGuard_05
277760	41000	13	target	Gab1_Gaurd_An
277761	41000	13	target	Gab1_Gaurd_An
277762	41100	13	target	Gab1_LGuard_05
277763	41100	13	target	Gab1_LGuard_05
277764	41100	13	target	Gab1_LGuard_05
277765	41100	13	target	Gab1_LGuard_05
277766	41000	13	target	Gab1_Gaurd_An
277767	41000	13	target	Gab1_Gaurd_An
279413	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
279414	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
279415	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
279416	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
279417	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
279418	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279419	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279420	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279421	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279422	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279423	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279424	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279425	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279426	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279427	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279443	23200	10	self	BGuard_ChiefA_Renew_Da_12
279444	23200	10	self	BGuard_ChiefA_Renew_Da_12
279445	23200	10	self	BGuard_ChiefA_Renew_Da
279446	23200	10	self	BGuard_ChiefA_Renew_Da
279447	23200	10	self	BGuard_ChiefA_Renew_Da
279511	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
279512	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
279513	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
279514	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
279515	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
279516	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279517	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279518	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279519	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279520	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279521	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279522	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279523	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279524	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279525	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279541	23200	10	self	BGuard_ChiefA_Renew_Da_12
279542	23200	10	self	BGuard_ChiefA_Renew_Da_12
279543	23200	10	self	BGuard_ChiefA_Renew_Da
279544	23200	10	self	BGuard_ChiefA_Renew_Da
279545	23200	10	self	BGuard_ChiefA_Renew_Da
279609	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
279610	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
279611	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
279612	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
279613	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
279614	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279615	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279616	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279617	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279618	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279619	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279620	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279621	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279622	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279623	23200	25	self	F5_PvP_DGuard_Ra_Ae_Broad
279639	23200	10	self	BGuard_ChiefA_Renew_Da_12
279640	23200	10	self	BGuard_ChiefA_Renew_Da_12
279641	23200	10	self	BGuard_ChiefA_Renew_Da
279642	23200	10	self	BGuard_ChiefA_Renew_Da
279643	23200	10	self	BGuard_ChiefA_Renew_Da
284597	23200	25	self	IDF5_U2_Dark_Fi_solo_65_An2
284634	23200	25	self	IDF5_U2_Dark_Fi_party_65_Ae2
296968	23200	25	self	F5_Safety_DGuard_Ra_An_Broad
296980	23200	25	self	F5_PvP_LGuard_As_Ae_HideBroad
296989	23200	25	self	F5_PvPLight_DGuard_Ra_An_Broad
296995	23200	25	self	F5_PvP_DGuard_As_Ae_HideBroad
