npc_id	client_devname	client_ai_name	pattern_name	pattern_file	quest_ai_name
211506	RafflesiaD_34_An	ND2_RnF	ND2_RnF	NpcAIPatterns.xml	
211507	ZaifReD_34_An	ND2_KnJ	ND2_KnJ	NpcAIPatterns.xml	
211508	CatosD_34_An	ND2_CnD_BR1_Egg	ND2_CnD_BR1_egg	NpcAIPatterns.xml	
211509	Giantdeer_34_An	ND2_FnO	ND2_FnO	NpcAIPatterns.xml	
211510	KuillusD_34_An	ND2_FnE2	ND2_FnE2	NpcAIPatterns.xml	
211511	LehparAsD_34_An	NLehpar_AnA_C2	NLehpar_AnA_C2	NpcAIPatterns.xml	
211512	LehparWizardD_34_An	XLehpar_WeA	XLehpar_WeA	NpcAIPatterns.xml	
211513	DisplacerbeastD_35_An	ND2_FnQ	ND2_FnQ	NpcAIPatterns.xml	
211514	SouledstoneD_35_An	ND2_PnA	ND2_PnA	NpcAIPatterns.xml	
211515	NeutL2D_35_An	ND2_CnD_BR1	ND2_CnD_BR1	NpcAIPatterns.xml	NeutL2D_35_An
211516	HarpyD_35_An	D2_FnA	D2_FnA	NpcAIPatterns.xml	HarpyD_35_An
211517	RafflesiaD_35_An	ND2_RnF	ND2_RnF	NpcAIPatterns.xml	
211518	ScorpionDF2_35_An	ND2_RnK	ND2_RnK	NpcAIPatterns.xml	
211519	ZaifReD_35_An	ND2_CnD_BR1_Egg	ND2_CnD_BR1_egg	NpcAIPatterns.xml	
211520	Giantdeer_35_An	ND2_FnO	ND2_FnO	NpcAIPatterns.xml	
211521	KuillusReD_35_An	ND2_FnE2	ND2_FnE2	NpcAIPatterns.xml	
211522	hippolizardPetD_35_An	ND2_FnI	ND2_FnI	NpcAIPatterns.xml	
211523	LehparAsD_35_An	XLehpar_AeB	XLehpar_AeB	NpcAIPatterns.xml	LehparAsD_35_An
211524	LehparWizardD_35_An	XLehpar_WeA	XLehpar_WeA	NpcAIPatterns.xml	
211525	LehparFigNamedD_35_An	XLehpar_FeA	Xlehpar_FeA	NpcAIPatterns.xml	
211526	DisplacerbeastD_36_An	ND2_FnQ	ND2_FnQ	NpcAIPatterns.xml	
211527	SouledstoneD_36_An	ND2_PnA	ND2_PnA	NpcAIPatterns.xml	
211528	TrollD_36_An	ND2_CnD_St	ND2_CnD_St	NpcAIPatterns.xml	
211529	TrollkinD_36_An	D2_FnC	D2_FnC	NpcAIPatterns.xml	TrollkinD_36_An
211530	HarpyD_36_An	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211531	MammothSmall_36_An	ND2_KnD	ND2_KnD	NpcAIPatterns.xml	
211532	MammothMideum_36_An	ND2_KnD	ND2_KnD	NpcAIPatterns.xml	
211533	ShelukD_36_An	ND2_AnH	ND2_AnH	NpcAIPatterns.xml	
211534	ScorpionDF2_36_An	ND2_RnK	ND2_RnK	NpcAIPatterns.xml	
211535	ZaifReD_36_An	ND2_KnJ	ND2_KnJ	NpcAIPatterns.xml	
211536	Giantdeer_36_An	ND2_FnO	ND2_FnO	NpcAIPatterns.xml	
211537	KuillusReD_36_An	ND2_FnE2	ND2_FnE2	NpcAIPatterns.xml	
211538	hippolizardPetD_36_An	ND2_FnI	ND2_FnI	NpcAIPatterns.xml	
211539	LehparRangerD_36_An	XLehpar_ReB_S1	XLehpar_ReB_S1	NpcAIPatterns.xml	
211540	LehparWaD_36_An	XLehpar_FeA	Xlehpar_FeA	NpcAIPatterns.xml	
211541	DisplacerbeastD_37_An	ND2_FnQ	ND2_FnQ	NpcAIPatterns.xml	
211542	SouledstoneD_37_An	ND2_PnA	ND2_PnA	NpcAIPatterns.xml	
211543	NeutL1D_37_An	ND2_CnD_RE1	ND2_CnD_RE1	NpcAIPatterns.xml	
211544	TrollD_37_An	ND2_CnD_St	ND2_CnD_St	NpcAIPatterns.xml	
211545	TrollkinD_37_An	D2_FnC	D2_FnC	NpcAIPatterns.xml	TrollkinD_37_An
211546	HarpyD_37_An	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211547	MammothBig_37_An	ND2_KnD	ND2_KnD	NpcAIPatterns.xml	
211548	ShelukD_37_An	ND2_AnH	ND2_AnH	NpcAIPatterns.xml	
211549	ScorpionDF2_37_An	ND2_RnK	ND2_RnK	NpcAIPatterns.xml	
211550	Giantdeer_37_An	ND2_FnO	ND2_FnO	NpcAIPatterns.xml	
211551	KuillusReD_37_An	ND2_FnE2	ND2_FnE2	NpcAIPatterns.xml	
211552	KuillusReDMamm_37_An	ND2_FnE2	ND2_FnE2	NpcAIPatterns.xml	
211553	ElementalEarth3D_37_An	ND2_PnA	ND2_PnA	NpcAIPatterns.xml	
211554	LehparRangerD_37_An	XLehpar_ReB_S1	XLehpar_ReB_S1	NpcAIPatterns.xml	
211555	LehparWaD_37_An	XLehpar_FeA	Xlehpar_FeA	NpcAIPatterns.xml	
211556	DisplacerbeastD_38_An	ND2_FnQ	ND2_FnQ	NpcAIPatterns.xml	
211557	NeutL1D_38_An	ND2_CnD_RE1	ND2_CnD_RE1	NpcAIPatterns.xml	NeutL1D_38_An
211558	NeutL2D_38_An	ND2_CnD_BR1	ND2_CnD_BR1	NpcAIPatterns.xml	NeutL2D_38_An
211559	TrollD_38_An	ND2_CnD_St	ND2_CnD_St	NpcAIPatterns.xml	
211560	TrollkinD_38_An	D2_FnC	D2_FnC	NpcAIPatterns.xml	
211561	HarpyD_38_An	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211562	PetA_DireBeastSD_38_An	NLycan_Pet_A	NLycan_Pet_A	NpcAIPatterns.xml	PetA_DireBeastSD_38_An
211563	MammothSmall_38_An	ND2_KnD	ND2_KnD	NpcAIPatterns.xml	
211564	MammothMideum_38_An	ND2_KnD	ND2_KnD	NpcAIPatterns.xml	
211565	ShelukD_38_An	ND2_AnH	ND2_AnH	NpcAIPatterns.xml	
211566	ScorpionDF2_38_An	ND2_RnK	ND2_RnK	NpcAIPatterns.xml	
211567	OctasideD_38_An	ND2_KnJ	ND2_KnJ	NpcAIPatterns.xml	
211568	Giantdeer_38_An	ND2_FnO	ND2_FnO	NpcAIPatterns.xml	
211569	KuillusReD_38_An	ND2_FnE2	ND2_FnE2	NpcAIPatterns.xml	
211570	hippolizardPetD_38_An	ND2_FnI	ND2_FnI	NpcAIPatterns.xml	
211571	ElementalEarth3D_38_An	ND2_PnA	ND2_PnA	NpcAIPatterns.xml	
211572	ElementalEarth4D_38_An	ND2_PnE	ND2_PnE	NpcAIPatterns.xml	
211573	LycanShamanM_38_An	NLycan_WeA	NLycan_WeA	NpcAIPatterns.xml	LycanShamanM_38_An
211574	ReA_LycanRangerM_38_Ae	NLycan_ReA	NLycan_ReA	NpcAIPatterns.xml	ReA_LycanRangerM_38_Ae
211575	FeA_LycanFighterM_38_Ae	NLycan_FeA	NLycan_FeA	NpcAIPatterns.xml	FeA_LycanFighterM_38_Ae
211576	LycanFighterM_38_An	NLycan_FeA	NLycan_FeA	NpcAIPatterns.xml	LycanFighterM_38_An
211577	LycanFighterPrayerM_38_An	NLycan_FeA	NLycan_FeA	NpcAIPatterns.xml	
211578	RatmanScoutD_38_An	NRatman_RnB	NRatman_RnB	NpcAIPatterns.xml	
211579	RatmanScoutPrayerD_38_An	NRatman_RnB	NRatman_RnB	NpcAIPatterns.xml	
211580	RnA_RatmanScoutM_38_An	NRatman_RnA	NRatman_RnA	NpcAIPatterns.xml	
211581	FnA_RatmanWarriorM_38_An	NRatman_FnA	NRatman_FnA	NpcAIPatterns.xml	
211582	FnC_RatmanGathererM_38_n	NRatman_FnC	NRatman_FnC	NpcAIPatterns.xml	
211583	LehparAsD_38_Ae	XLehpar_AeB	XLehpar_AeB	NpcAIPatterns.xml	
211584	LehparWaD_38_Ae	XLehpar_FeB	Xlehpar_FeB	NpcAIPatterns.xml	
211585	LehparPriestD_38_Ae	XLehpar_PeA	XLehpar_PeA	NpcAIPatterns.xml	
211586	DisplacerbeastD_39_An	ND2_FnQ	ND2_FnQ	NpcAIPatterns.xml	
211587	NeutL2D_39_An	ND2_CnD_BR1	ND2_CnD_BR1	NpcAIPatterns.xml	NeutL2D_39_An
211588	PetA_DireBeastSD_39_An	NLycan_Pet_A	NLycan_Pet_A	NpcAIPatterns.xml	PetA_DireBeastSD_39_An
211589	MammothBig_39_An	ND2_KnD	ND2_KnD	NpcAIPatterns.xml	
211590	ScorpionDF2_39_An	ND2_RnK	ND2_RnK	NpcAIPatterns.xml	
211591	OctasideD_39_An	ND2_KnJ	ND2_KnJ	NpcAIPatterns.xml	
211592	Giantdeer_39_An	ND2_FnO	ND2_FnO	NpcAIPatterns.xml	
211593	hippolizardPetD_39_An	ND2_FnI	ND2_FnI	NpcAIPatterns.xml	
211594	LycanHunterM_39_An	NLycan_HeA	nlycan_HeA	NpcAIPatterns.xml	
211595	HeA_LycanHunterM_39_Ae	NLycan_HeA	nlycan_HeA	NpcAIPatterns.xml	HeA_LycanHunterM_39_Ae
211596	WeB_LycanWizardM_39_Ae	NLycan_WeB_S2	NLycan_WeB_S2	NpcAIPatterns.xml	WeB_LycanWizardM_39_Ae
211597	LycanShamanM_39_An	NLycan_WeA	NLycan_WeA	NpcAIPatterns.xml	
211598	PeA_LycanPriestM_39_Ae	NLycan_PeA	NLycan_PeA	NpcAIPatterns.xml	PeA_LycanPriestM_39_Ae
211599	ReA_LycanRangerM_39_Ae	NLycan_ReA	NLycan_ReA	NpcAIPatterns.xml	ReA_LycanRangerM_39_Ae
211600	LycanFighterM_39_An	NLycan_FeA	NLycan_FeA	NpcAIPatterns.xml	LycanFighterM_39_An
211601	FeA_LycanFighterM_39_Ae	NLycan_FeA	NLycan_FeA	NpcAIPatterns.xml	FeA_LycanFighterM_39_Ae
211602	RnA_RatmanScoutM_39_An	NRatman_RnA	NRatman_RnA	NpcAIPatterns.xml	
211603	FnA_RatmanWarriorM_39_An	NRatman_FnA	NRatman_FnA	NpcAIPatterns.xml	
211604	FnC_RatmanGathererM_39_n	NRatman_FnC	NRatman_FnC	NpcAIPatterns.xml	
211605	LehparAsD_39_Ae	XLehpar_AeA	XLehpar_AeA	NpcAIPatterns.xml	
211606	LehparWaD_39_Ae	XLehpar_FeB	Xlehpar_FeB	NpcAIPatterns.xml	
211607	LehparPriestD_39_Ae	XLehpar_PeA	XLehpar_PeA	NpcAIPatterns.xml	
211608	HeA_LycanHunterM_40_Ae	NLycan_HeA	nlycan_HeA	NpcAIPatterns.xml	HeA_LycanHunterM_40_Ae
211609	WeB_LycanWizardM_40_Ae	NLycan_WeB_S2	NLycan_WeB_S2	NpcAIPatterns.xml	WeB_LycanWizardM_40_Ae
211610	PeA_LycanPriestM_40_Ae	NLycan_PeA	NLycan_PeA	NpcAIPatterns.xml	PeA_LycanPriestM_40_Ae
211611	ReA_LycanRangerM_40_Ae	NLycan_ReA	NLycan_ReA	NpcAIPatterns.xml	ReA_LycanRangerM_40_Ae
211612	FeA_LycanFighterM_40_Ae	NLycan_FeA	NLycan_FeA	NpcAIPatterns.xml	FeA_LycanFighterM_40_Ae
211613	LycanPriestMNamed_40_Ae	NLycan_PeA	NLycan_PeA	NpcAIPatterns.xml	
211614	LycanWizardMNamed_40_Ae	NLycan_WeA	NLycan_WeA	NpcAIPatterns.xml	
211615	LycanKnightMNamed_40_Ae	NLycan_KeB	NLycan_KeB	NpcAIPatterns.xml	
211616	LehparAsD_40_Ae	XLehpar_AeB	XLehpar_AeB	NpcAIPatterns.xml	
211617	LehparWaD_40_Ae	XLehpar_FeB	Xlehpar_FeB	NpcAIPatterns.xml	
211618	LehparPriestD_40_Ae	XLehpar_PeA	XLehpar_PeA	NpcAIPatterns.xml	
211619	LehparWizNamedD_40_Ae	XLehpar_EeA	XLehpar_EeA	NpcAIPatterns.xml	
211620	LehparAsD_14_An_Q2229	Lehpar_AnD_F1	Lehpar_AnD_F1	NpcAIPatterns.xml	
211621	LizardmanFighter_13_An_Q2223	D2_FnG			LizardmanFighter_13_An_Q2223
211622	SpriggD_15_An_Q2240	D2_AnO	D2_AnO	NpcAIPatterns.xml	
211623	DebrieD_15_An_Q2240	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211624	LizardmanFighter_20_An	D2_FnG			LizardmanFighter_30_An
211625	LizardmanAssassin_20_An	D2_FnG			
211626	NagaFighter_20_Ae	D2_FnG			NagaFighter_30_An
211627	LizardmanFighter_40_An	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211628	LizardmanFighter_40_NPC_An	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211629	LizardmanRanger_40_An	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211630	LizardmanRanger_40_NPC_An	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211631	NagaKnight_40_Ae	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211632	ElementalFire1_26_An	D2_FnA	D2_FnA	NpcAIPatterns.xml	ElementalFire1_26_An
211633	ElementalEarth2_31_An	ND2_KnD	ND2_KnD	NpcAIPatterns.xml	ElementalEarth2_31_An
211634	ElementalFire2_35_An	ND2_KnJ	ND2_KnJ	NpcAIPatterns.xml	
211635	ElementalFire2_36_An	ND2_KnJ	ND2_KnJ	NpcAIPatterns.xml	
211636	ElementalFire3_40_An	ND2_PnA	ND2_PnA	NpcAIPatterns.xml	
211637	ElementalFire3_41_An	ND2_PnA	ND2_PnA	NpcAIPatterns.xml	
211638	ElementalFire4_41_An	ND2_PnE	ND2_PnE	NpcAIPatterns.xml	
211639	ElementalFire4_42_An	ND2_PnE	ND2_PnE	NpcAIPatterns.xml	
211640	elementalair3_36_An	ND2_PnA	ND2_PnA	NpcAIPatterns.xml	
211641	elementalair3_37_An	ND2_PnA	ND2_PnA	NpcAIPatterns.xml	
211642	ElementalWater4_45_An	ND2_PnE	ND2_PnE	NpcAIPatterns.xml	
211643	ChestSmall_20_n	NoAction			
211644	Chest_20_n	NoAction			
211645	VespaNamed_23_n	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211646	Cures2st_24_An	ND2_AnF	ND2_AnF	NpcAIPatterns.xml	
211647	Cures2st_25_An	ND2_AnF	ND2_AnF	NpcAIPatterns.xml	
211648	Cures3st_26_An	ND2_AnF	ND2_AnF	NpcAIPatterns.xml	Cures3st_26_An
211649	BasiliskNamed_27_An	ND2_KnJ	ND2_KnJ	NpcAIPatterns.xml	
211650	Clodworm_29_An	ND2_FnC	ND2_FnC	NpcAIPatterns.xml	
211651	Clodworm_30_An	ND2_FnC	ND2_FnC	NpcAIPatterns.xml	Clodworm_30_An
211652	Condor_30_An	ND2_AnI	ND2_AnI	NpcAIPatterns.xml	Condor_30_An
211653	NeutL2NamedQueen_32_An	ND2_QeenNeut	ND2_QeenNeut	NpcAIPatterns.xml	
211654	Driton_33_An	ND2_RnN	ND2_RnN	NpcAIPatterns.xml	
211655	Driton_34_An	ND2_RnN	ND2_RnN	NpcAIPatterns.xml	
211656	DrynacLF2_35_An	ND2_FnI	ND2_FnI	NpcAIPatterns.xml	
211657	DrynacLF2_36_An	ND2_FnI	ND2_FnI	NpcAIPatterns.xml	
211658	ElementalWater3_29_An	ND2_PnA	ND2_PnA	NpcAIPatterns.xml	
211659	KrallShamanCh_30_Ae	NKrall_WeB	NKrall_WeB	NpcAIPatterns.xml	
211660	LehparWizardQ_35_Ae	NLehpar_WeA	NLehpar_WeA	NpcAIPatterns.xml	
211661	GriffonNamed_36_Ae	ND2_CnA	ND2_CnA	NpcAIPatterns.xml	
211662	HarpyHard_32_An	D2_FnA	D2_FnA	NpcAIPatterns.xml	HarpyHard_32_An
211663	HarpyHard_33_An	D2_FnA	D2_FnA	NpcAIPatterns.xml	HarpyHard_33_An
211664	HarpyHard_34_An	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211665	LehparWorkerEM_37_An	NLehpar_LnA	NLehpar_LnA	NpcAIPatterns.xml	LehparWorkerEM_37_An
211666	LehparWorkerFM_38_An	NLehpar_LnA	NLehpar_LnA	NpcAIPatterns.xml	LehparWorkerFM_38_An
211667	LehparWorkerFF_39_An	NLehpar_LnA	NLehpar_LnA	NpcAIPatterns.xml	
211668	Pretor_38_An	ND2_AnH	ND2_AnH	NpcAIPatterns.xml	
211669	hippolizardRe_35_An	ND2_FnI	ND2_FnI	NpcAIPatterns.xml	
211670	hippolizardRe_36_An	ND2_FnI	ND2_FnI	NpcAIPatterns.xml	
211671	Trollkin_35_An	D2_FnC	D2_FnC	NpcAIPatterns.xml	Trollkin_35_An
211672	Trollkin_36_An	D2_FnC	D2_FnC	NpcAIPatterns.xml	Trollkin_36_An
211673	Trollkin_37_An	D2_FnC	D2_FnC	NpcAIPatterns.xml	Trollkin_37_An
211674	TrollNamed_37_Ae	ND2_CnD_TR	ND2_CnD_TR	NpcAIPatterns.xml	
211675	DrakeNamed_30_An	ND2_AnA	ND2_AnA	NpcAIPatterns.xml	
211676	Displacerbeast_37_An	ND2_FnQ	ND2_FnQ	NpcAIPatterns.xml	
211677	Displacerbeast_38_An	ND2_FnQ	ND2_FnQ	NpcAIPatterns.xml	
211678	hippolizardPet_37_An	ND2_FnI	ND2_FnI	NpcAIPatterns.xml	
211679	MammothNamed_37_An	ND2_FnP	ND2_FnP	NpcAIPatterns.xml	
211680	lepisma_19_n	ND2_FnE2	ND2_FnE2	NpcAIPatterns.xml	
211681	Phaini_20_n	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211682	Spakle_19_n	D2_FnA	D2_FnA	NpcAIPatterns.xml	Spakle_19_n
211683	Spakle_20_n	D2_FnA	D2_FnA	NpcAIPatterns.xml	Spakle_20_n
211684	lupyllini_19_n	D2_FnA	D2_FnA	NpcAIPatterns.xml	lupyllini_19_n
211685	lupyllini_20_n	D2_FnA	D2_FnA	NpcAIPatterns.xml	lupyllini_20_n
211686	Muta_20_n	ND2_KnD	ND2_KnD	NpcAIPatterns.xml	
211687	FrillfaimamFemale_21_An	ND2_FnL	ND2_FnL	NpcAIPatterns.xml	FrillfaimamFemale_21_An
211688	FrillfaimamFemale_22_An	ND2_FnL	ND2_FnL	NpcAIPatterns.xml	FrillfaimamFemale_22_An
211689	FrillfaimamFemale_23_An	ND2_FnL	ND2_FnL	NpcAIPatterns.xml	
211690	FrillfaimamMale_22_An	ND2_FnL	ND2_FnL	NpcAIPatterns.xml	FrillfaimamMale_22_An
211691	FrillfaimamMale_23_An	ND2_FnL	ND2_FnL	NpcAIPatterns.xml	FrillfaimamMale_23_An
211692	hippolizardRe_27_An	ND2_FnI	ND2_FnI	NpcAIPatterns.xml	
211693	PretorTestDie_36_An	NLehpar_Sum	NLehpar_Sum	NpcAIPatterns.xml	
211694	LehparWizardGossip_39_An	NLehpar_WeA	NLehpar_WeA	NpcAIPatterns.xml	
211695	HarpyLehpar_37_An	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211696	KrallFighterHKNamed_30_Ae	NKrall_FeC	NKrall_FeC	NpcAIPatterns.xml	KrallFighterHKNamed_30_Ae
211697	KrallWizardHKNamed_30_Ae	NKrall_WeB	NKrall_WeB	NpcAIPatterns.xml	KrallWizardHKNamed_30_Ae
211698	KrallPriestHKNamed_30_Ae	NKrall_PeB	NKrall_PeB	NpcAIPatterns.xml	KrallPriestHKNamed_30_Ae
211699	KrallScoutLKNamed_30_Ae	NKrall_AeC	NKrall_AeC	NpcAIPatterns.xml	KrallScoutLKNamed_30_Ae
211700	KrallElementalHKNamed_30_Ae	NKrall_WeB	NKrall_WeB	NpcAIPatterns.xml	
211701	KrallWarriorHKBossNodie_40_Ae	NKrall_FeB	NKrall_FeB	NpcAIPatterns.xml	
211702	LehparPreistNamed_40_Ae	XLehpar_PeA	XLehpar_PeA	NpcAIPatterns.xml	
211703	LehparWaNamed_40_Ae	ND2_FnZ	ND2_FnZ	NpcAIPatterns.xml	
211704	LehparElementalNamed_40_Ae	NLehpar_WeA	NLehpar_WeA	NpcAIPatterns.xml	LehparElementalNamed_40_Ae
211705	LehparWizNamed_40_Ae	NLehpar_WeA	NLehpar_WeA	NpcAIPatterns.xml	
211706	Mammoth_37_An	ND2_KnD	ND2_KnD	NpcAIPatterns.xml	
211707	Crestlich_27_An	ND2_FnF	ND2_FnF	NpcAIPatterns.xml	Crestlich_27_An
211708	LehparAs_27_An	NLehpar_AnA_C1	NLehpar_AnA_C1	NpcAIPatterns.xml	
211709	LehparWa_27_An	NLehpar_FnA	NLehpar_FnA	NpcAIPatterns.xml	
211710	KrallElementalNamed_40_Ae	NKrall_WeB	NKrall_WeB	NpcAIPatterns.xml	
211711	DisplacerReNamed_40_Ae	ND2_FnQ	ND2_FnQ	NpcAIPatterns.xml	
211712	CyclopsNamed_40_Ae	ND2_KnO	ND2_KnO	NpcAIPatterns.xml	
211713	CentipedeNamed_40_Ae	ND2_KnJ	ND2_KnJ	NpcAIPatterns.xml	
211714	DBrownieFWaNamed_39_Ae	NBrownie_FnB	NBrownie_FnB	NpcAIPatterns.xml	
211715	ElementalFire2Named_40_Ae	ND2_ElementalSu	ND2_ElementalSu	NpcAIPatterns.xml	
211716	GriffonWeakPre_33_An	ND2_PnB	ND2_PnB	NpcAIPatterns.xml	
211717	GriffoWeakPre_32_An	ND2_PnC	ND2_PnC	NpcAIPatterns.xml	
211718	LehparFiSoldier_38_An	NLehpar_FnA	NLehpar_FnA	NpcAIPatterns.xml	LehparFiSoldier_38_An
211719	LehparFiSoldier_39_An	NLehpar_FnA	NLehpar_FnA	NpcAIPatterns.xml	LehparFiSoldier_39_An
211720	LehparFiSoldier_40_An	NLehpar_FnA	NLehpar_FnA	NpcAIPatterns.xml	
211721	LehparWorkerEM_38_An	NLehpar_LnA	NLehpar_LnA	NpcAIPatterns.xml	LehparWorkerEM_38_An
211722	LehparWorkerFM_39_An	NLehpar_LnA	NLehpar_LnA	NpcAIPatterns.xml	LehparWorkerFM_39_An
211723	LehparAsSoldier_39_An	NLehpar_AnA_C2	NLehpar_AnA_C2	NpcAIPatterns.xml	LehparAsSoldier_39_An
211724	LehparAsSoldier_40_An	NLehpar_AnA_C2	NLehpar_AnA_C2	NpcAIPatterns.xml	LehparAsSoldier_40_An
211725	LehparWizSoldier_39_An	NLehpar_WnA	NLehpar_WnA	NpcAIPatterns.xml	
211726	LehparWizSoldier_40_An	NLehpar_WnA	NLehpar_WnA	NpcAIPatterns.xml	
211727	LehparAsNamed_40_Ae	NLehpar_AeA	NLehpar_AeA	NpcAIPatterns.xml	LehparAsNamed_40_Ae
211728	HarpyAtkAirEle_33_An	ND2_KnJ	ND2_KnJ	NpcAIPatterns.xml	
211729	HarpyAtkGriffon_34_An	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211730	GriffoAtkHarpy_35_An	ND2_PnB	ND2_PnB	NpcAIPatterns.xml	
211731	Elementalair3AtkHP_33_An	ND2_PnA	ND2_PnA	NpcAIPatterns.xml	
211732	Cherubim2Wp_24_n	ND2_AnJ	ND2_AnJ	NpcAIPatterns.xml	
211733	0C_Driton_28_An	ND2_RnN	ND2_RnN	NpcAIPatterns.xml	
211734	0C_ElementalAir2_29_An	ND2_KnD	ND2_KnD	NpcAIPatterns.xml	
211735	0C_BAT_29_An	ND2_FnI	ND2_FnI	NpcAIPatterns.xml	
211736	0C_Vivre_28_An	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211737	1C_Gargoyle_29_Ae	ND2_RnM	ND2_RnM	NpcAIPatterns.xml	
211738	1C_ElementalAir2_29_Ae	ND2_KnD	ND2_KnD	NpcAIPatterns.xml	1C_ElementalAir2_29_Ae
211739	1C_ElementalAir2Path_29_Ae	ND2_KnD	ND2_KnD	NpcAIPatterns.xml	
211740	1C_ElementalAir3Named_30_Ae	ND2_PnA_Fly	ND2_PnA_Fly	NpcAIPatterns.xml	
211741	2C_BAT_29_Ae	ND2_FnI	ND2_FnI	NpcAIPatterns.xml	
211742	2C_BAT_30_Ae	ND2_FnI	ND2_FnI	NpcAIPatterns.xml	
211743	2C_Vivre_29_Ae	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211744	2C_Vivre_30_Ae	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211745	2C_BATNamed_31_Ae	ND2_FnI	ND2_FnI	NpcAIPatterns.xml	
211746	5C_Succubus_31_Ae	ND2_FnC	ND2_FnC	NpcAIPatterns.xml	5C_Succubus_31_Ae
211747	5C_Succubus_32_Ae	ND2_FnC	ND2_FnC	NpcAIPatterns.xml	5C_Succubus_32_Ae
211748	5C_SuccubusPath_31_Ae	ND2_FnC	ND2_FnC	NpcAIPatterns.xml	5C_SuccubusPath_31_Ae
211749	5C_SuccubusPath_32_Ae	ND2_FnC	ND2_FnC	NpcAIPatterns.xml	5C_SuccubusPath_32_Ae
211750	5C_SuccubusNamed_33_Ae	ND2_FnC	ND2_FnC	NpcAIPatterns.xml	
211751	6C_elementalair3_31_Ae	ND2_PnA_Fly	ND2_PnA_Fly	NpcAIPatterns.xml	6C_elementalair3_31_Ae
211752	6C_elementalair3_32_Ae	ND2_PnA_Fly	ND2_PnA_Fly	NpcAIPatterns.xml	6C_elementalair3_32_Ae
211753	6C_ElementalAir4Named_33_Ae	ND2_PnE	ND2_PnE	NpcAIPatterns.xml	
211754	Xipeto_30_An	ND2_FlyXipeto1	ND2_FlyXipeto1	NpcAIPatterns.xml	Xipeto_30_An
211755	UndeadD_8_An_Q2004	D2_FnA	D2_FnA	NpcAIPatterns.xml	UndeadD_8_An_Q2004
211756	1C_Vivre_28_Ae	D2_FnA	D2_FnA	NpcAIPatterns.xml	
211757	1C_BAT_29_Ae	ND2_FnI	ND2_FnI	NpcAIPatterns.xml	
211758	1C_Driton_28_Ae	ND2_RnN	ND2_RnN	NpcAIPatterns.xml	
211759	1C_Driton_29_Ae	ND2_RnN	ND2_RnN	NpcAIPatterns.xml	
211760	1C_Succubus_28_Ae	ND2_FnC	ND2_FnC	NpcAIPatterns.xml	
211761	1C_Succubus_29_Ae	ND2_FnC	ND2_FnC	NpcAIPatterns.xml	
211762	3C_Driton_29_Ae	ND2_RnN	ND2_RnN	NpcAIPatterns.xml	
211763	3C_Driton_30_Ae	ND2_RnN	ND2_RnN	NpcAIPatterns.xml	
211764	3C_DritonNamed_31_Ae	ND2_RnN	ND2_RnN	NpcAIPatterns.xml	
211765	4C_Gargoyle_30_Ae	ND2_RnM	ND2_RnM	NpcAIPatterns.xml	
211766	4C_Gargoyle_31_Ae	ND2_RnM	ND2_RnM	NpcAIPatterns.xml	
211767	4C_SAM_30_Ae	D2_WnK	D2_WnK	NpcAIPatterns.xml	
211768	4C_SAM_31_Ae	D2_WnK	D2_WnK	NpcAIPatterns.xml	
211769	4C_GargoyleNamed_32_Ae	ND2_RnH	ND2_RnH	NpcAIPatterns.xml	
211770	BrownieMWa_39_Ae	NBrownie_FnB	NBrownie_FnB	NpcAIPatterns.xml	
211771	DBrownieFWa_39_Ae	NBrownie_FnB	NBrownie_FnB	NpcAIPatterns.xml	
211772	MBrownieMSc_37_Ae	NBrownie_RnA	NBrownie_RnA	NpcAIPatterns.xml	MBrownieMSc_37_Ae
211773	MBrownieMSc_38_Ae	NBrownie_RnA	NBrownie_RnA	NpcAIPatterns.xml	MBrownieMSc_38_Ae
211774	MBrownieMSc_39_Ae	NBrownie_RnA	NBrownie_RnA	NpcAIPatterns.xml	
211775	KrallWarriorHK_37_Ae	NKrall_FeA	NKrall_FeA	NpcAIPatterns.xml	KrallWarriorHK_37_Ae
211776	KrallWarriorHK_38_Ae	NKrall_FeA	NKrall_FeA	NpcAIPatterns.xml	KrallWarriorHK_38_Ae
211777	KrallScoutLK_38_Ae	NKrall_ReA	NKrall_ReA	NpcAIPatterns.xml	KrallScoutLK_38_Ae
211778	KrallShamanHK_38_Ae	NKrall_WeA	NKrall_WeA	NpcAIPatterns.xml	KrallShamanHK_38_Ae
