npc	index	name	skill	level	here
237950	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237950	3	D2_Common_Shield	22833	1	FALSE
237951	0	F6_TypeA_Buff	22987	100	FALSE
237951	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237951	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237951	3	D2_Common_Shield	22833	1	FALSE
237952	0	F6_TypeA_Buff	22987	100	FALSE
237952	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237952	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237952	3	D2_Common_Stun	22834	1	FALSE
237953	0	F6_TypeA_Buff	22987	100	FALSE
237953	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237953	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237953	3	D2_Common_Stun	22834	1	FALSE
237954	0	F6_TypeA_Buff	22987	100	FALSE
237954	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237954	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237954	3	D2_Common_Stun	22834	1	FALSE
237955	0	F6_TypeA_Buff	22987	100	FALSE
237955	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237955	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237955	3	D2_Common_Stun	22834	1	FALSE
237956	0	F6_TypeA_Buff	22987	100	FALSE
237956	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237956	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237956	3	D2_Common_Stun	22834	1	FALSE
237957	0	F6_TypeA_Buff	22987	100	FALSE
237957	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237957	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237957	3	D2_Common_Stun	22834	1	FALSE
237958	0	F6_TypeA_Buff	22987	100	FALSE
237958	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237958	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237958	3	D2_Common_Stun	22834	1	FALSE
237959	0	F6_TypeA_Buff	22987	100	FALSE
237959	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237959	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237959	3	D2_Common_Stun	22834	1	FALSE
237960	0	F6_TypeA_Buff	22987	100	FALSE
237960	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237960	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237960	3	D2_Common_Stun	22834	1	FALSE
237961	0	F6_TypeA_Buff	22987	100	FALSE
237961	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237961	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237961	3	D2_Common_Stun	22834	1	FALSE
237962	0	F6_TypeA_Buff	22987	100	FALSE
237962	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237962	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237962	3	D2_Common_Stun	22834	1	FALSE
237963	0	F6_TypeA_Buff	22987	100	FALSE
237963	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237963	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237963	3	D2_Common_Stun	22834	1	FALSE
237964	0	F6_TypeA_Buff	22987	100	FALSE
237964	1	D2_Common_Short_Nor_Atk_Blue	22812	8	FALSE
237964	2	D2_Common_Short_Str_Atk_Blue	22824	18	FALSE
237964	3	D2_Common_Stun	22834	1	FALSE
237965	0	F6_TypeA_Buff	22987	100	FALSE
237965	1	D2_Common_Short_Nor_Atk_Blue	22812	8	FALSE
237965	2	D2_Common_Short_Str_Atk_Blue	22824	18	FALSE
237965	3	D2_Common_Stun	22834	1	FALSE
237966	0	F6_TypeA_Buff	22987	100	FALSE
237966	1	D2_Common_Short_Nor_Atk_Blue	22812	8	FALSE
237966	2	D2_Common_Short_Str_Atk_Blue	22824	18	FALSE
237966	3	D2_Common_Stun	22834	1	FALSE
237967	0	F6_TypeA_Buff	22987	100	FALSE
237967	1	D2_Common_Short_Nor_Atk_Blue	22812	8	FALSE
237967	2	D2_Common_Short_Str_Atk_Blue	22824	18	FALSE
237967	3	D2_Common_Stun	22834	1	FALSE
237968	0	F6_TypeA_Buff	22987	100	FALSE
237968	1	D2_Common_Short_Nor_Atk_Blue	22812	8	FALSE
237968	2	D2_Common_Short_Str_Atk_Blue	22824	18	FALSE
237968	3	D2_Common_Stun	22834	1	FALSE
237969	0	F6_TypeA_Buff	22987	100	FALSE
237969	1	D2_Common_Short_Nor_Atk_Blue	22812	8	FALSE
237969	2	D2_Common_Short_Str_Atk_Blue	22824	18	FALSE
237969	3	D2_Common_Stun	22834	1	FALSE
237970	0	F6_TypeA_Buff	22987	100	FALSE
237970	1	D2_Common_Short_Nor_Atk_Yellow	22809	8	FALSE
237970	2	D2_Common_Short_Str_Atk_Yellow	22821	18	FALSE
237970	3	D2_Common_Stun	22834	1	FALSE
237971	0	F6_TypeA_Buff	22987	100	FALSE
237971	1	D2_Common_Short_Nor_Atk_Yellow	22809	8	FALSE
237971	2	D2_Common_Short_Str_Atk_Yellow	22821	18	FALSE
237971	3	D2_Common_Stun	22834	1	FALSE
237972	0	F6_TypeA_Buff	22987	100	FALSE
237972	1	D2_Common_Short_Nor_Atk_Yellow	22809	8	FALSE
237972	2	D2_Common_Short_Str_Atk_Yellow	22821	18	FALSE
237972	3	D2_Common_Stun	22834	1	FALSE
237973	0	F6_TypeA_Buff	22987	100	FALSE
237973	1	D2_Common_Short_Nor_Atk_Yellow	22809	8	FALSE
237973	2	D2_Common_Short_Str_Atk_Yellow	22821	18	FALSE
237973	3	D2_Common_Stun	22834	1	FALSE
237974	0	F6_TypeA_Buff	22987	100	FALSE
237974	1	D2_Common_Short_Nor_Atk_Yellow	22809	8	FALSE
237974	2	D2_Common_Short_Str_Atk_Yellow	22821	18	FALSE
237974	3	D2_Common_Stun	22834	1	FALSE
237975	0	F6_TypeA_Buff	22987	100	FALSE
237975	1	D2_Common_Short_Nor_Atk_Yellow	22809	8	FALSE
237975	2	D2_Common_Short_Str_Atk_Yellow	22821	18	FALSE
237975	3	D2_Common_Stun	22834	1	FALSE
237976	0	F6_TypeA_Buff	22987	100	FALSE
237977	0	F6_TypeA_Buff	22987	100	FALSE
237978	0	F6_TypeA_Buff	22987	100	FALSE
237979	0	F6_TypeA_Buff	22987	100	FALSE
237980	0	F6_TypeA_Buff	22987	100	FALSE
237981	0	F6_TypeA_Buff	22987	100	FALSE
237982	0	F6_TypeA_Buff	22987	100	FALSE
237982	1	F6_DynamicCloud_Hide	22894	1	FALSE
237982	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237982	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237982	4	D2_Common_Stun	22834	1	FALSE
237983	0	F6_TypeA_Buff	22987	100	FALSE
237983	1	F6_DynamicCloud_Hide	22894	1	FALSE
237983	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237983	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237983	4	D2_Common_Stun	22834	1	FALSE
237984	0	F6_TypeA_Buff	22987	100	FALSE
237984	1	F6_DynamicCloud_Hide	22894	1	FALSE
237984	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237984	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237984	4	D2_Common_Stun	22834	1	FALSE
237985	0	F6_TypeA_Buff	22987	100	FALSE
237985	1	F6_DynamicCloud_Hide	22894	1	FALSE
237985	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237985	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237985	4	D2_Common_Stun	22834	1	FALSE
237986	0	F6_TypeA_Buff	22987	100	FALSE
237986	1	F6_DynamicCloud_Hide	22894	1	FALSE
237986	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237986	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237986	4	D2_Common_Stun	22834	1	FALSE
237987	0	F6_TypeA_Buff	22987	100	FALSE
237987	1	F6_DynamicCloud_Hide	22894	1	FALSE
237987	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237987	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237987	4	D2_Common_Stun	22834	1	FALSE
237988	0	F6_TypeB_Buff	22988	100	FALSE
237988	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237988	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237988	3	D2_Common_Poison	22836	1	FALSE
237989	0	F6_TypeB_Buff	22988	100	FALSE
237989	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237989	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237989	3	D2_Common_Poison	22836	1	FALSE
237990	0	F6_TypeB_Buff	22988	100	FALSE
237990	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237990	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237990	3	D2_Common_Poison	22836	1	FALSE
237991	0	F6_TypeB_Buff	22988	100	FALSE
237991	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237991	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237991	3	D2_Common_Poison	22836	1	FALSE
237992	0	F6_TypeB_Buff	22988	100	FALSE
237992	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237992	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237992	3	D2_Common_Poison	22836	1	FALSE
237993	0	F6_TypeB_Buff	22988	100	FALSE
237993	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237993	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237993	3	D2_Common_Poison	22836	1	FALSE
237994	0	F6_TypeB_Buff	22988	100	FALSE
237994	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237994	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237994	3	D2_Common_Poison	22836	1	FALSE
237995	0	F6_TypeB_Buff	22988	100	FALSE
237995	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237995	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237995	3	D2_Common_Poison	22836	1	FALSE
237996	0	F6_TypeB_Buff	22988	100	FALSE
237996	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237996	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237996	3	D2_Common_Poison	22836	1	FALSE
237997	0	F6_TypeB_Buff	22988	100	FALSE
237997	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237997	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237997	3	D2_Common_Poison	22836	1	FALSE
237998	0	F6_TypeB_Buff	22988	100	FALSE
237998	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237998	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237998	3	D2_Common_Poison	22836	1	FALSE
237999	0	F6_TypeB_Buff	22988	100	FALSE
237999	1	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
237999	2	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
237999	3	D2_Common_Poison	22836	1	FALSE
238000	0	F6_TypeB_Buff	22988	100	FALSE
238000	1	D2_Common_Short_Nor_Atk_Blue	22812	8	FALSE
238000	2	D2_Common_Short_Str_Atk_Blue	22824	18	FALSE
238000	3	D2_Common_Poison	22836	1	FALSE
238001	0	F6_TypeB_Buff	22988	100	FALSE
238001	1	D2_Common_Short_Nor_Atk_Blue	22812	8	FALSE
238001	2	D2_Common_Short_Str_Atk_Blue	22824	18	FALSE
238001	3	D2_Common_Poison	22836	1	FALSE
238002	0	F6_TypeB_Buff	22988	100	FALSE
238002	1	D2_Common_Short_Nor_Atk_Blue	22812	8	FALSE
238002	2	D2_Common_Short_Str_Atk_Blue	22824	18	FALSE
238002	3	D2_Common_Poison	22836	1	FALSE
238003	0	F6_TypeB_Buff	22988	100	FALSE
238003	1	D2_Common_Short_Nor_Atk_Blue	22812	8	FALSE
238003	2	D2_Common_Short_Str_Atk_Blue	22824	18	FALSE
238003	3	D2_Common_Poison	22836	1	FALSE
238004	0	F6_TypeB_Buff	22988	100	FALSE
238004	1	D2_Common_Short_Nor_Atk_Blue	22812	8	FALSE
238004	2	D2_Common_Short_Str_Atk_Blue	22824	18	FALSE
238004	3	D2_Common_Poison	22836	1	FALSE
238005	0	F6_TypeB_Buff	22988	100	FALSE
238005	1	D2_Common_Short_Nor_Atk_Blue	22812	8	FALSE
238005	2	D2_Common_Short_Str_Atk_Blue	22824	18	FALSE
238005	3	D2_Common_Poison	22836	1	FALSE
238006	0	F6_TypeB_Buff	22988	100	FALSE
238006	1	D2_Common_Short_Nor_Atk_Yellow	22809	8	FALSE
238006	2	D2_Common_Short_Str_Atk_Yellow	22821	18	FALSE
238006	3	D2_Common_Poison	22836	1	FALSE
238007	0	F6_TypeB_Buff	22988	100	FALSE
238007	1	D2_Common_Short_Nor_Atk_Yellow	22809	8	FALSE
238007	2	D2_Common_Short_Str_Atk_Yellow	22821	18	FALSE
238007	3	D2_Common_Poison	22836	1	FALSE
238008	0	F6_TypeB_Buff	22988	100	FALSE
238008	1	D2_Common_Short_Nor_Atk_Yellow	22809	8	FALSE
238008	2	D2_Common_Short_Str_Atk_Yellow	22821	18	FALSE
238008	3	D2_Common_Poison	22836	1	FALSE
238009	0	F6_TypeB_Buff	22988	100	FALSE
238009	1	D2_Common_Short_Nor_Atk_Yellow	22809	8	FALSE
238009	2	D2_Common_Short_Str_Atk_Yellow	22821	18	FALSE
238009	3	D2_Common_Poison	22836	1	FALSE
238010	0	F6_TypeB_Buff	22988	100	FALSE
238010	1	D2_Common_Short_Nor_Atk_Yellow	22809	8	FALSE
238010	2	D2_Common_Short_Str_Atk_Yellow	22821	18	FALSE
238010	3	D2_Common_Poison	22836	1	FALSE
238011	0	F6_TypeB_Buff	22988	100	FALSE
238011	1	D2_Common_Short_Nor_Atk_Yellow	22809	8	FALSE
238011	2	D2_Common_Short_Str_Atk_Yellow	22821	18	FALSE
238011	3	D2_Common_Poison	22836	1	FALSE
238012	0	F6_TypeB_Buff	22988	100	FALSE
238013	0	F6_TypeB_Buff	22988	100	FALSE
238014	0	F6_TypeB_Buff	22988	100	FALSE
238015	0	F6_TypeB_Buff	22988	100	FALSE
238016	0	F6_TypeB_Buff	22988	100	FALSE
238017	0	F6_TypeB_Buff	22988	100	FALSE
238018	0	F6_TypeB_Buff	22988	100	FALSE
238018	1	F6_DynamicCloud_Hide	22894	1	FALSE
238018	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238018	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238018	4	D2_Common_Poison	22836	1	FALSE
238019	0	F6_TypeB_Buff	22988	100	FALSE
238019	1	F6_DynamicCloud_Hide	22894	1	FALSE
238019	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238019	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238019	4	D2_Common_Poison	22836	1	FALSE
238020	0	F6_TypeB_Buff	22988	100	FALSE
238020	1	F6_DynamicCloud_Hide	22894	1	FALSE
238020	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238020	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238020	4	D2_Common_Poison	22836	1	FALSE
238021	0	F6_TypeB_Buff	22988	100	FALSE
238021	1	F6_DynamicCloud_Hide	22894	1	FALSE
238021	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238021	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238021	4	D2_Common_Poison	22836	1	FALSE
238022	0	F6_TypeB_Buff	22988	100	FALSE
238022	1	F6_DynamicCloud_Hide	22894	1	FALSE
238022	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238022	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238022	4	D2_Common_Poison	22836	1	FALSE
238023	0	F6_TypeB_Buff	22988	100	FALSE
238023	1	F6_DynamicCloud_Hide	22894	1	FALSE
238023	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238023	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238023	4	D2_Common_Poison	22836	1	FALSE
238024	0	F6_TypeC_Buff	22989	100	FALSE
238024	1	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238024	2	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238024	3	D2_Common_MPAttack	22838	1	FALSE
238025	0	F6_TypeC_Buff	22989	100	FALSE
238025	1	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238025	2	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238025	3	D2_Common_MPAttack	22838	1	FALSE
238026	0	F6_TypeC_Buff	22989	100	FALSE
238026	1	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238026	2	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238026	3	D2_Common_MPAttack	22838	1	FALSE
238027	0	F6_TypeC_Buff	22989	100	FALSE
238027	1	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238027	2	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238027	3	D2_Common_MPAttack	22838	1	FALSE
238028	0	F6_TypeC_Buff	22989	100	FALSE
238028	1	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238028	2	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238028	3	D2_Common_MPAttack	22838	1	FALSE
238029	0	F6_TypeC_Buff	22989	100	FALSE
238029	1	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238029	2	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238029	3	D2_Common_MPAttack	22838	1	FALSE
238030	0	F6_TypeC_Buff	22989	100	FALSE
238030	1	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238030	2	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238030	3	D2_Common_MPAttack	22838	1	FALSE
238031	0	F6_TypeC_Buff	22989	100	FALSE
238031	1	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238031	2	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238031	3	D2_Common_MPAttack	22838	1	FALSE
238032	0	F6_TypeC_Buff	22989	100	FALSE
238032	1	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238032	2	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238032	3	D2_Common_MPAttack	22838	1	FALSE
238033	0	F6_TypeC_Buff	22989	100	FALSE
238033	1	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238033	2	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238033	3	D2_Common_MPAttack	22838	1	FALSE
238034	0	F6_TypeC_Buff	22989	100	FALSE
238034	1	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238034	2	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238034	3	D2_Common_MPAttack	22838	1	FALSE
238035	0	F6_TypeC_Buff	22989	100	FALSE
238035	1	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238035	2	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238035	3	D2_Common_MPAttack	22838	1	FALSE
238036	0	F6_TypeC_Buff	22989	100	FALSE
238036	1	D2_Common_Long_Nor_Atk_Blue	22818	8	FALSE
238036	2	D2_Common_Long_Str_Atk_Blue	22830	18	FALSE
238036	3	D2_Common_MPAttack	22838	1	FALSE
238037	0	F6_TypeC_Buff	22989	100	FALSE
238037	1	D2_Common_Long_Nor_Atk_Blue	22818	8	FALSE
238037	2	D2_Common_Long_Str_Atk_Blue	22830	18	FALSE
238037	3	D2_Common_MPAttack	22838	1	FALSE
238038	0	F6_TypeC_Buff	22989	100	FALSE
238038	1	D2_Common_Long_Nor_Atk_Blue	22818	8	FALSE
238038	2	D2_Common_Long_Str_Atk_Blue	22830	18	FALSE
238038	3	D2_Common_MPAttack	22838	1	FALSE
238039	0	F6_TypeC_Buff	22989	100	FALSE
238039	1	D2_Common_Long_Nor_Atk_Blue	22818	8	FALSE
238039	2	D2_Common_Long_Str_Atk_Blue	22830	18	FALSE
238039	3	D2_Common_MPAttack	22838	1	FALSE
238040	0	F6_TypeC_Buff	22989	100	FALSE
238040	1	D2_Common_Long_Nor_Atk_Blue	22818	8	FALSE
238040	2	D2_Common_Long_Str_Atk_Blue	22830	18	FALSE
238040	3	D2_Common_MPAttack	22838	1	FALSE
238041	0	F6_TypeC_Buff	22989	100	FALSE
238041	1	D2_Common_Long_Nor_Atk_Blue	22818	8	FALSE
238041	2	D2_Common_Long_Str_Atk_Blue	22830	18	FALSE
238041	3	D2_Common_MPAttack	22838	1	FALSE
238042	0	F6_TypeC_Buff	22989	100	FALSE
238042	1	D2_Common_Long_Nor_Atk_Yellow	22815	8	FALSE
238042	2	D2_Common_Long_Str_Atk_Yellow	22827	18	FALSE
238042	3	D2_Common_MPAttack	22838	1	FALSE
238043	0	F6_TypeC_Buff	22989	100	FALSE
238043	1	D2_Common_Long_Nor_Atk_Yellow	22815	8	FALSE
238043	2	D2_Common_Long_Str_Atk_Yellow	22827	18	FALSE
238043	3	D2_Common_MPAttack	22838	1	FALSE
238044	0	F6_TypeC_Buff	22989	100	FALSE
238044	1	D2_Common_Long_Nor_Atk_Yellow	22815	8	FALSE
238044	2	D2_Common_Long_Str_Atk_Yellow	22827	18	FALSE
238044	3	D2_Common_MPAttack	22838	1	FALSE
238045	0	F6_TypeC_Buff	22989	100	FALSE
238045	1	D2_Common_Long_Nor_Atk_Yellow	22815	8	FALSE
238045	2	D2_Common_Long_Str_Atk_Yellow	22827	18	FALSE
238045	3	D2_Common_MPAttack	22838	1	FALSE
238046	0	F6_TypeC_Buff	22989	100	FALSE
238046	1	D2_Common_Long_Nor_Atk_Yellow	22815	8	FALSE
238046	2	D2_Common_Long_Str_Atk_Yellow	22827	18	FALSE
238046	3	D2_Common_MPAttack	22838	1	FALSE
238047	0	F6_TypeC_Buff	22989	100	FALSE
238047	1	D2_Common_Long_Nor_Atk_Yellow	22815	8	FALSE
238047	2	D2_Common_Long_Str_Atk_Yellow	22827	18	FALSE
238047	3	D2_Common_MPAttack	22838	1	FALSE
238048	0	F6_TypeC_Buff	22989	100	FALSE
238049	0	F6_TypeC_Buff	22989	100	FALSE
238050	0	F6_TypeC_Buff	22989	100	FALSE
238051	0	F6_TypeC_Buff	22989	100	FALSE
238052	0	F6_TypeC_Buff	22989	100	FALSE
238053	0	F6_TypeC_Buff	22989	100	FALSE
238054	0	F6_TypeC_Buff	22989	100	FALSE
238054	1	F6_DynamicCloud_Hide	22894	1	FALSE
238054	2	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238054	3	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238054	4	D2_Common_MPAttack	22838	1	FALSE
238055	0	F6_TypeC_Buff	22989	100	FALSE
238055	1	F6_DynamicCloud_Hide	22894	1	FALSE
238055	2	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238055	3	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238055	4	D2_Common_MPAttack	22838	1	FALSE
238056	0	F6_TypeC_Buff	22989	100	FALSE
238056	1	F6_DynamicCloud_Hide	22894	1	FALSE
238056	2	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238056	3	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238056	4	D2_Common_MPAttack	22838	1	FALSE
238057	0	F6_TypeC_Buff	22989	100	FALSE
238057	1	F6_DynamicCloud_Hide	22894	1	FALSE
238057	2	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238057	3	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238057	4	D2_Common_MPAttack	22838	1	FALSE
238058	0	F6_TypeC_Buff	22989	100	FALSE
238058	1	F6_DynamicCloud_Hide	22894	1	FALSE
238058	2	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238058	3	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238058	4	D2_Common_MPAttack	22838	1	FALSE
238059	0	F6_TypeC_Buff	22989	100	FALSE
238059	1	F6_DynamicCloud_Hide	22894	1	FALSE
238059	2	D2_Common_Long_Nor_Atk_Red	22816	8	FALSE
238059	3	D2_Common_Long_Str_Atk_Red	22828	18	FALSE
238059	4	D2_Common_MPAttack	22838	1	FALSE
238060	0	F6_TypeD_Buff	22990	100	FALSE
238060	1	LDF4a_Heal_SelfArea	20076	1	TRUE
238060	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238060	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238061	0	F6_TypeD_Buff	22990	100	FALSE
238061	1	LDF4a_Heal_SelfArea	20076	1	TRUE
238061	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238061	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238062	0	F6_TypeD_Buff	22990	100	FALSE
238062	1	LDF4a_Heal_SelfArea	20076	1	TRUE
238062	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238062	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238063	0	F6_TypeD_Buff	22990	100	FALSE
238063	1	LDF4a_Heal_SelfArea	20076	1	TRUE
238063	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238063	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238064	0	F6_TypeD_Buff	22990	100	FALSE
238064	1	LDF4a_Heal_SelfArea	20076	1	TRUE
238064	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238064	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238065	0	F6_TypeD_Buff	22990	100	FALSE
238065	1	LDF4a_Heal_SelfArea	20076	1	TRUE
238065	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238065	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238066	0	F6_TypeD_Buff	22990	100	FALSE
238066	1	LDF4a_Heal_SelfArea	20076	1	TRUE
238066	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238066	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238067	0	F6_TypeD_Buff	22990	100	FALSE
238067	1	LDF4a_Heal_SelfArea	20076	1	TRUE
238067	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238067	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238068	0	F6_TypeD_Buff	22990	100	FALSE
238068	1	LDF4a_Heal_SelfArea	20076	1	TRUE
238068	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238068	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238069	0	F6_TypeD_Buff	22990	100	FALSE
238069	1	LDF4a_Heal_SelfArea	20076	1	TRUE
238069	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238069	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238070	0	F6_TypeD_Buff	22990	100	FALSE
238070	1	LDF4a_Heal_SelfArea	20076	1	TRUE
238070	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238070	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238071	0	F6_TypeD_Buff	22990	100	FALSE
238071	1	LDF4a_Heal_SelfArea	20076	1	TRUE
238071	2	D2_Common_Short_Nor_Atk_Red	22810	8	FALSE
238071	3	D2_Common_Short_Str_Atk_Red	22822	18	FALSE
238072	0	F6_TypeD_Buff	22990	100	FALSE
238072	1	D2_Common_Short_Nor_Atk_Blue	22812	8	FALSE
238072	2	D2_Common_Short_Str_Atk_Blue	22824	18	FALSE
238072	3	LDF4a_Heal_SelfArea	20076	1	TRUE
238073	0	F6_TypeD_Buff	22990	100	FALSE
238073	1	D2_Common_Short_Nor_Atk_Blue	22812	8	FALSE
